Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,season,HomeTeamPoints,AwayTeamPoints,HomeTeamStrength,AwayTeamStrength,avgHG,avgHHG,avgHST,avgHR,avgHomeWinOdds,avgHomeDrawOdds,avgAG,avgHAG,avgAST,avgAR,avgAwayWinOdds,avgAwayDrawOdds
B1,2024-05-12,12:30,Gent,Oud-Heverlee Leuven,0.0,1.0,A,0.0,1.0,A,12.0,8.0,2.0,4.0,10.0,12.0,10.0,1.0,2.0,3.0,0.0,0.0,1.39,5.13,6.61,S2023/2024,0,3,4.0,10.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2024-05-11,19:45,Anderlecht,Genk,2.0,1.0,H,1.0,0.0,H,17.0,19.0,4.0,3.0,5.0,14.0,4.0,3.0,1.0,2.0,0.0,0.0,2.02,3.56,3.45,S2023/2024,3,0,1.0,7.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2024-05-11,17:15,Charleroi,Kortrijk,3.0,1.0,H,2.0,0.0,H,12.0,9.0,8.0,4.0,11.0,8.0,5.0,5.0,0.0,1.0,0.0,0.0,2.23,3.53,3.01,S2023/2024,3,0,10.0,13.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2024-05-11,17:15,Eupen,RWD Molenbeek,2.0,0.0,H,0.0,0.0,D,12.0,18.0,4.0,7.0,11.0,13.0,2.0,7.0,0.0,1.0,0.0,0.0,3.46,3.68,1.98,S2023/2024,3,0,14.0,15.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2024-05-05,18:15,Kortrijk,Eupen,1.0,0.0,H,1.0,0.0,H,18.0,10.0,4.0,2.0,15.0,12.0,7.0,3.0,4.0,3.0,0.0,1.0,2.02,3.5,3.47,S2023/2024,3,0,14.0,16.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2024-05-05,17:30,St. Gilloise,Anderlecht,0.0,0.0,D,0.0,0.0,D,19.0,12.0,8.0,9.0,12.0,8.0,8.0,3.0,4.0,1.0,0.0,0.0,1.71,3.84,4.47,S2023/2024,1,1,2.0,4.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2024-05-05,15:00,Oud-Heverlee Leuven,Standard,3.0,1.0,H,0.0,1.0,A,16.0,8.0,7.0,1.0,10.0,14.0,4.0,1.0,1.0,1.0,0.0,0.0,2.36,3.44,2.82,S2023/2024,3,0,11.0,13.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.25,0.55,3.95,0.15,3.937,3.808
B1,2024-05-05,12:30,Antwerp,Club Brugge,1.0,2.0,A,0.0,0.0,D,10.0,10.0,5.0,4.0,10.0,11.0,2.0,3.0,3.0,1.0,0.0,0.0,3.72,3.61,1.91,S2023/2024,0,3,6.0,3.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2024-05-04,19:45,Cercle Brugge,Genk,4.0,1.0,H,3.0,1.0,H,16.0,13.0,6.0,6.0,16.0,16.0,4.0,1.0,1.0,3.0,0.0,0.0,2.5,3.51,2.64,S2023/2024,3,0,9.0,7.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2024-05-04,17:15,Mechelen,Gent,2.0,4.0,A,2.0,3.0,A,15.0,13.0,8.0,5.0,11.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,3.26,3.72,2.04,S2023/2024,0,3,7.0,2.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2024-05-04,15:00,RWD Molenbeek,Charleroi,1.0,3.0,A,0.0,3.0,A,14.0,12.0,6.0,5.0,8.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,2.5,3.37,2.71,S2023/2024,0,3,14.0,10.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2024-05-03,19:45,Westerlo,St Truiden,2.0,2.0,D,1.0,1.0,D,19.0,8.0,6.0,4.0,4.0,11.0,6.0,4.0,2.0,2.0,0.0,0.0,2.36,3.71,2.7,S2023/2024,1,1,13.0,9.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2024-04-28,18:15,RWD Molenbeek,Kortrijk,0.0,1.0,A,0.0,1.0,A,15.0,10.0,4.0,3.0,13.0,10.0,6.0,5.0,2.0,2.0,0.0,0.0,2.35,3.38,2.88,S2023/2024,0,3,14.0,13.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2024-04-28,17:30,St. Gilloise,Antwerp,4.0,1.0,H,2.0,1.0,H,14.0,3.0,10.0,2.0,14.0,9.0,3.0,2.0,2.0,4.0,0.0,0.0,1.68,3.91,4.65,S2023/2024,3,0,2.0,8.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2024-04-28,15:00,Cercle Brugge,Anderlecht,1.0,1.0,D,0.0,1.0,A,18.0,9.0,4.0,5.0,9.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0,2.8,3.43,2.37,S2023/2024,1,1,9.0,4.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2024-04-28,12:30,Genk,Club Brugge,0.0,3.0,A,0.0,1.0,A,14.0,11.0,3.0,4.0,8.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,2.89,3.54,2.27,S2023/2024,0,3,7.0,3.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2024-04-27,19:45,Gent,Westerlo,3.0,2.0,H,2.0,2.0,D,15.0,23.0,6.0,7.0,9.0,12.0,3.0,10.0,2.0,3.0,0.0,0.0,1.34,5.36,7.38,S2023/2024,3,0,4.0,10.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2024-04-27,17:15,Standard,St Truiden,1.0,1.0,D,0.0,1.0,A,19.0,11.0,6.0,6.0,6.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,2.2,3.41,3.15,S2023/2024,1,1,12.0,9.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2024-04-27,15:00,Mechelen,Oud-Heverlee Leuven,3.0,0.0,H,0.0,0.0,D,17.0,17.0,7.0,4.0,10.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0,1.96,3.67,3.53,S2023/2024,3,0,7.0,10.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2024-04-26,19:45,Eupen,Charleroi,1.0,2.0,A,0.0,2.0,A,12.0,12.0,2.0,4.0,13.0,15.0,4.0,5.0,2.0,1.0,0.0,0.0,3.35,3.19,2.23,S2023/2024,0,3,14.0,10.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2024-04-25,19:30,Antwerp,St. Gilloise,0.0,3.0,A,0.0,0.0,D,6.0,13.0,1.0,7.0,9.0,19.0,5.0,5.0,3.0,4.0,0.0,0.0,2.87,3.35,2.38,S2023/2024,0,3,6.0,1.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2024-04-24,19:30,Anderlecht,Cercle Brugge,3.0,0.0,H,2.0,0.0,H,12.0,7.0,5.0,4.0,6.0,12.0,4.0,2.0,1.0,4.0,0.0,0.0,1.93,3.61,3.73,S2023/2024,3,0,1.0,4.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2024-04-24,19:30,Club Brugge,Genk,4.0,0.0,H,1.0,0.0,H,15.0,12.0,7.0,4.0,12.0,16.0,0.0,4.0,0.0,1.0,0.0,0.0,1.79,3.85,4.12,S2023/2024,3,0,3.0,7.0,2.35,0.85,6.2,0.05,1.605,4.715,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2024-04-23,19:30,St Truiden,Gent,0.0,2.0,A,0.0,1.0,A,17.0,15.0,5.0,5.0,12.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0,3.69,3.83,1.89,S2023/2024,0,3,5.0,2.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2024-04-23,19:30,Standard,Mechelen,0.0,0.0,D,0.0,0.0,D,21.0,6.0,6.0,1.0,9.0,6.0,8.0,4.0,0.0,2.0,0.0,0.0,2.43,3.42,2.79,S2023/2024,1,1,12.0,6.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2024-04-23,19:30,Westerlo,Oud-Heverlee Leuven,1.0,1.0,D,1.0,0.0,H,15.0,20.0,3.0,7.0,7.0,14.0,9.0,4.0,2.0,3.0,0.0,0.0,2.45,3.54,2.71,S2023/2024,1,1,13.0,10.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2024-04-21,18:15,Charleroi,Eupen,1.0,0.0,H,1.0,0.0,H,19.0,9.0,7.0,3.0,12.0,8.0,7.0,4.0,1.0,1.0,0.0,0.0,1.67,3.8,4.82,S2023/2024,3,0,10.0,16.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2024-04-21,17:30,St. Gilloise,Club Brugge,1.0,2.0,A,0.0,0.0,D,18.0,9.0,6.0,2.0,14.0,11.0,10.0,8.0,3.0,3.0,0.0,1.0,2.28,3.41,2.98,S2023/2024,0,3,2.0,3.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2024-04-21,15:00,Kortrijk,RWD Molenbeek,2.0,4.0,A,1.0,3.0,A,16.0,14.0,8.0,8.0,11.0,10.0,11.0,4.0,2.0,4.0,0.0,0.0,2.07,3.41,3.46,S2023/2024,0,3,14.0,15.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2024-04-21,12:30,Cercle Brugge,Antwerp,0.0,1.0,A,0.0,0.0,D,16.0,12.0,4.0,8.0,12.0,5.0,7.0,2.0,4.0,1.0,0.0,0.0,2.59,3.39,2.61,S2023/2024,0,3,9.0,8.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2024-04-20,19:45,Genk,Anderlecht,2.0,1.0,H,1.0,0.0,H,22.0,9.0,10.0,2.0,10.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,2.13,3.53,3.23,S2023/2024,3,0,7.0,4.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2024-04-20,19:00,Gent,Mechelen,3.0,1.0,H,1.0,0.0,H,15.0,7.0,5.0,3.0,8.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,1.56,4.13,5.56,S2023/2024,3,0,4.0,6.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2024-04-20,17:15,Westerlo,Standard,3.0,3.0,D,1.0,1.0,D,19.0,17.0,6.0,8.0,8.0,12.0,6.0,7.0,1.0,1.0,0.0,0.0,2.59,3.49,2.56,S2023/2024,1,1,13.0,13.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,1.25,0.55,3.95,0.15,3.937,3.808
B1,2024-04-20,15:00,Oud-Heverlee Leuven,St Truiden,1.0,0.0,H,0.0,0.0,D,20.0,3.0,11.0,0.0,11.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0,2.59,3.42,2.59,S2023/2024,3,0,11.0,9.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2024-04-14,18:15,Oud-Heverlee Leuven,Gent,2.0,1.0,H,2.0,1.0,H,12.0,16.0,3.0,6.0,8.0,6.0,0.0,6.0,2.0,2.0,0.0,0.0,3.91,3.88,1.82,S2023/2024,3,0,11.0,2.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2024-04-14,17:30,Anderlecht,St. Gilloise,2.0,1.0,H,1.0,0.0,H,7.0,15.0,5.0,5.0,10.0,16.0,6.0,6.0,4.0,3.0,1.0,0.0,2.69,3.37,2.54,S2023/2024,3,0,1.0,1.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2024-04-14,15:00,Kortrijk,Charleroi,1.0,2.0,A,1.0,0.0,H,9.0,12.0,2.0,5.0,11.0,12.0,4.0,3.0,0.0,1.0,0.0,0.0,2.85,3.3,2.45,S2023/2024,0,3,14.0,10.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2024-04-14,12:30,Club Brugge,Antwerp,3.0,0.0,H,1.0,0.0,H,13.0,8.0,6.0,3.0,10.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,1.77,3.81,4.25,S2023/2024,3,0,3.0,8.0,2.35,0.85,6.2,0.05,1.605,4.715,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2024-04-13,19:45,Genk,Cercle Brugge,1.0,1.0,D,1.0,0.0,H,13.0,10.0,5.0,2.0,7.0,16.0,6.0,5.0,0.0,4.0,0.0,1.0,1.88,3.8,3.76,S2023/2024,1,1,7.0,4.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2024-04-13,17:15,Mechelen,Westerlo,3.0,2.0,H,0.0,2.0,A,23.0,14.0,6.0,7.0,13.0,7.0,13.0,6.0,1.0,4.0,0.0,1.0,1.74,3.78,4.49,S2023/2024,3,0,7.0,10.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2024-04-13,15:00,RWD Molenbeek,Eupen,3.0,1.0,H,1.0,1.0,D,11.0,8.0,5.0,3.0,16.0,13.0,7.0,4.0,1.0,3.0,0.0,0.0,2.34,3.35,2.99,S2023/2024,3,0,14.0,16.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2024-04-12,19:45,St Truiden,Standard,3.0,3.0,D,1.0,1.0,D,16.0,17.0,8.0,10.0,10.0,11.0,4.0,3.0,4.0,4.0,0.0,0.0,2.17,3.46,3.21,S2023/2024,1,1,5.0,13.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.25,0.55,3.95,0.15,3.937,3.808
B1,2024-04-07,18:15,Westerlo,Gent,0.0,3.0,A,0.0,2.0,A,3.0,21.0,3.0,7.0,16.0,13.0,1.0,8.0,5.0,2.0,2.0,0.0,3.77,3.73,1.89,S2023/2024,0,3,13.0,2.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2024-04-07,17:30,Club Brugge,Anderlecht,3.0,1.0,H,1.0,0.0,H,20.0,13.0,8.0,7.0,8.0,12.0,3.0,2.0,1.0,5.0,0.0,0.0,1.9,3.66,3.85,S2023/2024,3,0,3.0,4.0,2.35,0.85,6.2,0.05,1.605,4.715,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2024-04-07,15:00,Eupen,Kortrijk,1.0,1.0,D,0.0,0.0,D,7.0,12.0,2.0,4.0,9.0,10.0,2.0,4.0,1.0,2.0,0.0,0.0,2.34,3.34,2.97,S2023/2024,1,1,14.0,13.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2024-04-07,12:30,St. Gilloise,Cercle Brugge,2.0,3.0,A,1.0,2.0,A,14.0,8.0,9.0,4.0,10.0,20.0,4.0,3.0,2.0,5.0,0.0,0.0,1.73,3.84,4.51,S2023/2024,0,3,2.0,4.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2024-04-06,19:45,Antwerp,Genk,0.0,1.0,A,0.0,1.0,A,11.0,18.0,2.0,6.0,14.0,12.0,6.0,5.0,3.0,1.0,0.0,0.0,2.24,3.46,3.06,S2023/2024,0,3,6.0,7.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2024-04-06,17:15,Standard,Oud-Heverlee Leuven,0.0,0.0,D,0.0,0.0,D,13.0,8.0,6.0,2.0,12.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0,1.7,3.87,4.7,S2023/2024,1,1,12.0,10.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2024-04-06,15:00,Charleroi,RWD Molenbeek,0.0,0.0,D,0.0,0.0,D,14.0,10.0,3.0,3.0,14.0,12.0,11.0,6.0,1.0,4.0,0.0,0.0,1.69,3.84,4.79,S2023/2024,1,1,10.0,15.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2024-04-05,19:45,Mechelen,St Truiden,2.0,3.0,A,1.0,0.0,H,17.0,16.0,6.0,7.0,9.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,2.08,3.45,3.47,S2023/2024,0,3,7.0,9.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2024-04-01,17:30,Genk,St. Gilloise,1.0,0.0,H,1.0,0.0,H,7.0,12.0,3.0,4.0,11.0,18.0,2.0,9.0,1.0,1.0,0.0,1.0,2.76,3.52,2.4,S2023/2024,3,0,7.0,1.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2024-04-01,12:30,Cercle Brugge,Club Brugge,1.0,1.0,D,1.0,0.0,H,10.0,28.0,4.0,7.0,11.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,3.54,3.63,1.98,S2023/2024,1,1,9.0,3.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2024-03-31,17:30,St Truiden,Westerlo,2.0,0.0,H,1.0,0.0,H,14.0,13.0,6.0,5.0,11.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,2.21,3.45,3.12,S2023/2024,3,0,5.0,10.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2024-03-30,19:45,Anderlecht,Antwerp,1.0,0.0,H,0.0,0.0,D,20.0,8.0,8.0,2.0,8.0,7.0,4.0,3.0,2.0,4.0,0.0,1.0,2.31,3.44,2.96,S2023/2024,3,0,1.0,8.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2024-03-30,17:15,Oud-Heverlee Leuven,Mechelen,2.0,3.0,A,0.0,1.0,A,18.0,11.0,5.0,8.0,8.0,16.0,7.0,7.0,1.0,5.0,0.0,1.0,2.71,3.37,2.54,S2023/2024,0,3,11.0,6.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2024-03-29,19:45,Gent,Standard,5.0,1.0,H,1.0,1.0,D,15.0,11.0,8.0,4.0,12.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,1.65,4.03,4.85,S2023/2024,3,0,4.0,13.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,1.25,0.55,3.95,0.15,3.937,3.808
B1,2024-03-17,17:30,Cercle Brugge,RWD Molenbeek,4.0,0.0,H,2.0,0.0,H,20.0,4.0,8.0,1.0,6.0,11.0,11.0,4.0,1.0,4.0,0.0,1.0,1.35,5.16,7.73,S2023/2024,3,0,9.0,15.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2024-03-17,17:30,Gent,Charleroi,5.0,0.0,H,2.0,0.0,H,13.0,12.0,9.0,5.0,8.0,10.0,1.0,6.0,0.0,2.0,0.0,0.0,1.56,4.11,5.55,S2023/2024,3,0,4.0,10.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2024-03-17,17:30,Oud-Heverlee Leuven,Mechelen,1.0,0.0,H,0.0,0.0,D,14.0,16.0,4.0,5.0,14.0,9.0,3.0,6.0,4.0,1.0,0.0,0.0,2.75,3.35,2.49,S2023/2024,3,0,11.0,6.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2024-03-17,17:30,Westerlo,Genk,1.0,1.0,D,0.0,0.0,D,12.0,9.0,4.0,2.0,10.0,13.0,5.0,6.0,4.0,1.0,0.0,1.0,3.67,3.52,1.98,S2023/2024,1,1,13.0,7.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2024-03-17,15:00,Antwerp,St. Gilloise,1.0,1.0,D,0.0,0.0,D,9.0,13.0,3.0,4.0,12.0,12.0,4.0,3.0,3.0,5.0,0.0,1.0,2.64,3.44,2.54,S2023/2024,1,1,6.0,1.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2024-03-17,12:30,St Truiden,Club Brugge,2.0,1.0,H,0.0,1.0,A,13.0,19.0,5.0,8.0,5.0,10.0,4.0,8.0,0.0,1.0,0.0,0.0,5.19,4.05,1.61,S2023/2024,3,0,5.0,3.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2024-03-16,19:45,Anderlecht,Kortrijk,0.0,1.0,A,0.0,0.0,D,17.0,11.0,5.0,4.0,7.0,13.0,5.0,6.0,1.0,2.0,0.0,0.0,1.24,6.08,10.76,S2023/2024,0,3,1.0,13.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2024-03-16,17:15,Standard,Eupen,4.0,0.0,H,2.0,0.0,H,13.0,9.0,5.0,5.0,2.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,1.71,3.78,4.73,S2023/2024,3,0,12.0,16.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2024-03-10,18:15,Eupen,St Truiden,1.0,0.0,H,1.0,0.0,H,7.0,17.0,2.0,5.0,12.0,15.0,4.0,3.0,3.0,1.0,0.0,0.0,3.41,3.38,2.11,S2023/2024,3,0,14.0,9.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2024-03-10,17:30,St. Gilloise,Gent,1.0,1.0,D,0.0,0.0,D,18.0,11.0,5.0,6.0,4.0,11.0,8.0,3.0,3.0,1.0,0.0,0.0,1.63,4.08,4.94,S2023/2024,1,1,2.0,2.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2024-03-10,15:00,Club Brugge,Oud-Heverlee Leuven,3.0,1.0,H,1.0,1.0,D,20.0,7.0,8.0,2.0,13.0,10.0,10.0,5.0,0.0,2.0,0.0,0.0,1.3,5.63,8.6,S2023/2024,3,0,3.0,10.0,2.35,0.85,6.2,0.05,1.605,4.715,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2024-03-10,12:30,Genk,Standard,1.0,0.0,H,0.0,0.0,D,19.0,6.0,5.0,4.0,6.0,11.0,7.0,5.0,0.0,2.0,0.0,0.0,1.61,4.07,5.18,S2023/2024,3,0,7.0,13.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.25,0.55,3.95,0.15,3.937,3.808
B1,2024-03-09,19:45,RWD Molenbeek,Anderlecht,0.0,3.0,A,0.0,3.0,A,10.0,11.0,2.0,5.0,11.0,9.0,4.0,3.0,3.0,1.0,0.0,0.0,5.8,4.32,1.52,S2023/2024,0,3,14.0,4.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
